branch;client_id
London;170340
Ottawa;142900
Washington;159100
London;149390
Amsterdam;165560
Ottawa;181350
Berlin;146880
Washington;123340
Amsterdam;110300
Paris;168200
Seoul;181850
Stockholm;102060
Seoul;170200
Berlin;106790
Berlin;172890
London;153940
Paris;173970
Tokyo;166450
 Berlin ;155280
Amsterdam;179270
Stockholm;140260
Singapore;154430
Canberra;168880
Paris;155850
 Washington ;141950
London;115260
Canberra;186790
Washington;155070
Tokyo;157540
Seoul;153820
 singapore ;180200
Canberra;135080
 Washington ;146700
Tokyo;171210
Amsterdam;137910
Tokyo;136840
London;167320
Paris;195350
Bern;125120
stockholm;189610
Bern;155690
Singapore;127280
Paris;109370
Stockholm;184480
Tokyo;199880
Washington;152380
Washington;173600
Tokyo;154660
London;158940
Amsterdam;146980
Singapore;149070
WASHINGTON;142580
Paris;189560
Tokyo;168020
Ottawa;182640
London;130370
Stockholm;158730
Stockholm;129840
Bern;137660
Amsterdam;122110
Bern;117280
Canberra;182820
Canberra;127700
Stockholm;174820
Tokyo;108110
Singapore;115120
amsterdam;128750
amsterdam;177050
Bern;179080
Bern;111550
Berlin;190460
Canberra;196520
Amsterdam;139890
Berlin;191220
Tokyo;157170
Seoul;106810
Bern;156520
Canberra;100700
 SINGAPORE ;152980
Stockholm;163750
Stockholm;195180
Paris;178080
Paris;199980
Singapore;102770
Seoul;181860
Stockholm;117220
London;156300
Stockholm;179740
 Amsterdam ;148500
Singapore;118890
 Berlin ;187140
Berlin;154980
Seoul;146240
Tokyo;118340
Washington;123420
Berlin;158660
Washington;147680
Paris;195100
Canberra;188930
Paris;112440
Paris;152450
Tokyo;119910
Canberra;141940
Singapore;189360
canberra;172630
Singapore;165470
Ottawa;106100
OTTAWA;175730
Bern;104990
Ottawa;172880
Paris;144160
London;146050
Bern;192200
Paris;111030
London;146620
 Washington ;139580
Singapore;159480
Ottawa;165910
Stockholm;187690
Berlin;156630
Seoul;190800
Bern;126870
Tokyo;105010
Berlin;160600
Bern;176620
Canberra;146350
Canberra;197190
Tokyo;132110
Ottawa;123360
Berlin;105530
Washington;133480
Stockholm;143280
Berlin;149120
Seoul;143880
London;117640
Ottawa;178570
London;163220
Washington;174810
Ottawa;139770
Washington;183810
London;130010
Bern;192610
Stockholm;187330
Berlin;124780
Washington;135720
Singapore;171020
Amsterdam;192410
Canberra;160560
Canberra;156470
Tokyo;119500
Berlin;168070
Tokyo;117750
Berlin;183630
Seoul;160510
London;185990
London;166560
Canberra;178620
Bern;129680
Ottawa;155110
Stockholm;165160
Berlin;195930
Paris;103380
Bern;145890
;115580
ottawa;126140
Stockholm;190790
Singapore;142680
Stockholm;142350
Ottawa;117540
Stockholm;159640
Washington;114720
Tokyo;124490
Berlin;127230
 Washington ;117430
Canberra;114250
Ottawa;127410
Washington;137840
Amsterdam;118650
Berlin;138910
Stockholm;134180
Washington;191630
Washington;114280
Singapore;184640
Canberra;107800
Singapore;157500
Paris;120500
Paris;190280
Canberra;120260
Washington;122140
Washington;184930
Ottawa;175400
Seoul;170990
Washington;129140
Bern;148360
Canberra;199470
Ottawa;154310
Ottawa;106800
Stockholm;150970
Seoul;190410
Stockholm;159550
Stockholm;175590
Paris;171390
Amsterdam;170160
Seoul;100230
Paris;153490
Bern;197810
Amsterdam;132120
Amsterdam;131300
 Berlin ;175530
Amsterdam;167630
London;128540
Seoul;103460
Paris;105570
Washington;155370
OTTAWA;120180
Stockholm;191860
Tokyo;112150
Washington;118140
Washington;152600
Singapore;152860
Tokyo;124550
Stockholm;189280
Berlin;187750
Canberra;165700
Bern;162980
bern;144900
Berlin;123150
Amsterdam;112630
Tokyo;199320
Tokyo;128650
Paris;175700
Singapore;190430
Ottawa;110840
 Bern ;187460
London;193750
Paris;179910
Washington;174540
ottawa;163480
Paris;194830
Bern;141220
Canberra;114800
Seoul;100620
Berlin;134660
London;144080
Canberra;104270
Amsterdam;168640
 Canberra ;160200
Singapore;123110
London;112790
Canberra;160290
Ottawa;196330
Bern;194310
Paris;100180
Bern;148480
Paris;131490
Singapore;150450
Canberra;107870
Seoul;142800
Berlin;137440
Tokyo;174220
Stockholm;176560
Washington;164380
Paris;128220
Canberra;127450
Singapore;177660
Seoul;137040
 Tokyo ;143260
Canberra;108370
london;143630
Amsterdam;135880
Amsterdam;194280
Berlin;131380
Berlin;140600
London;108510
Tokyo;193940
Seoul;159600
Stockholm;198290
Seoul;110000
Amsterdam;199160
Ottawa;132680
Stockholm;140880
Washington;140400
Bern;145260
Ottawa;109540
Amsterdam;194690
 Singapore ;140950
Canberra;172450
Washington;178880
Singapore;103990
 Amsterdam ;123070
 Singapore ;114270
Washington;189870
Canberra;116800
 Berlin ;194120
;108320
Singapore;181170
Seoul;174290
Canberra;150790
Seoul;147430
Canberra;182530
Canberra;175040
Berlin;114500
Seoul;106320
;153100
Seoul;193630
Tokyo;153280
Stockholm;101360
Seoul;113850
Paris;136900
London;140060
Paris;167240
Canberra;132160
Stockholm;167470
Bern;188900
Bern;132860
Seoul;103040
Tokyo;165600
Seoul;104750
Amsterdam;121220
Stockholm;110570
Paris;193370
Washington;144730
Singapore;130360
Seoul;101130
Washington;139060
Washington;154190
;139820
Stockholm;194660
Amsterdam;142510
Berlin;172820
London;159440
Tokyo;198970
Canberra;159470
Washington;156180
 Singapore ;181730
Canberra;184150
Washington;192950
Tokyo;161260
Ottawa;164260
Amsterdam;193910
Stockholm;167430
London;185780
singapore;197380
Canberra;150940
Seoul;100530
Amsterdam;182310
Stockholm;161700
Canberra;181710
Stockholm;114290
Canberra;160620
Singapore;111960
 Paris ;123580
Washington;109110
Ottawa;152940
Berlin;176890
London;172660
Singapore;156610
Singapore;172750
Ottawa;171060
SINGAPORE;195880
London;152020
Seoul;110650
Washington;185140
Singapore;181290
Berlin;141370
Bern;196430
Berlin;136990
Seoul;122780
 Seoul ;140330
London;176990
 Paris ;130000
Amsterdam;159060
Amsterdam;158860
Canberra;135540
London;118060
Bern;110360
Paris;198680
Paris;106770
London;125380
Ottawa;168360
Ottawa;142810
Tokyo;183420
Washington;194130
Tokyo;151120
Bern;185630
Ottawa;168800
Berlin;102620
London;177070
BERN;155190
Berlin;159540
Seoul;185350
Ottawa;162120
Paris;177000
Singapore;180870
Singapore;193090
;183110
Stockholm;188320
Ottawa;153610
Amsterdam;138770
Paris;193890
Bern;107960
Canberra;106080
 Bern ;120420
Canberra;118970
Stockholm;122080
Canberra;104970
 Bern ;
 bern ;194030
Berlin;132190
Seoul;199500
London;193770
Washington;141870
Seoul;176610
Canberra;185310
Tokyo;115310
Washington;178030
Seoul;138430
Paris;193530
Tokyo;164970
Canberra;141670
Stockholm;149040
Washington;157180
Tokyo;102160
London;169170
Singapore;143450
Amsterdam;177990
Berlin;171710
Amsterdam;141890
Amsterdam;162490
London;108680
Amsterdam;179200
Bern;189570
Stockholm;135980
Bern;106940
Amsterdam;156640
Canberra;176020
 Singapore ;112340
Washington;132370
Paris;142540
Stockholm;130840
Tokyo;157810
Canberra;180370
 Amsterdam ;130810
Ottawa;151200
London;183950
Singapore;111190
Seoul;120290
Seoul;149250
Stockholm;121850
Stockholm;131910
Singapore;153310
Washington;104400
Seoul;100760
SINGAPORE;157700
Paris;156740
Washington;153340
Berlin;116840
Singapore;140710
Stockholm;119120
Bern;120070
Canberra;101570
London;131940
Berlin;135020
Singapore;144340
Bern;149920
 Paris ;116100
Paris;153910
Berlin;179620
Ottawa;131730
Singapore;162860
Amsterdam;117680
Berlin;140820
Singapore;106400
Ottawa;129890
Seoul;100880
Paris;128960
Amsterdam;163360
Amsterdam;128880
Singapore;130140
Amsterdam;187590
Ottawa;160100
Paris;109220
Berlin;101750
Ottawa;108570
Washington;126660
Washington;180930
Singapore;116600
Amsterdam;121570
Tokyo;112550
 Bern ;153890
Berlin;179860
Paris;180700
Tokyo;184870
Bern;188100
Stockholm;167540
Seoul;186950
Paris;138420
Seoul;104520
Washington;117500
Singapore;138690
Berlin;159790
Seoul;157330
Paris;193310
 Singapore ;117940
Tokyo;160550
Seoul;171580
Singapore;167370
Seoul;155830
Washington;187980
Tokyo;140420
Tokyo;186320
Washington;191130
;186810
Singapore;115700
London;148410
Canberra;147420
Tokyo;110560
Bern;174350
Amsterdam;112070
Bern;105050
berlin;128560
Amsterdam;169040
 Amsterdam ;170950
Tokyo;187820
Singapore;189840
Amsterdam;146010
Canberra;126940
London;137210
Washington;109060
Washington;194550
Seoul;180790
Singapore;115680
Washington;114070
London;111660
Ottawa;122720
Tokyo;158820
Paris;177640
;107390
London;103760
London;192220
Stockholm;157470
London;105400
Canberra;191700
Canberra;170820
Bern;184560
Amsterdam;180580
Bern;176170
Berlin;154080
Berlin;139850
Seoul;136910
Berlin;117460
Singapore;134470
Bern;183180
London;195380
London;115930
Ottawa;127570
Berlin;111710
Washington;101460
Washington;177140
London;162510
Paris;188670
Singapore;162790
Singapore;121450
Amsterdam;182660
Tokyo;153650
Berlin;164610
Tokyo;158740
Washington;133610
Tokyo;179880
London;181540
 Seoul ;159730
Ottawa;167880
Canberra;182700
London;106520
Singapore;121470
Amsterdam;127790
;198400
London;174160
Paris;185690
Tokyo;154500
London;128180
Washington;180690
Seoul;132280
Canberra;190240
Berlin;105520
Seoul;101140
Berlin;162880
Berlin;100590
 Berlin ;110070
Canberra;110610
Seoul;173220
London;172440
Paris;183290
Stockholm;193610
Canberra;163460
Seoul;155490
Seoul;125060
Bern;175200
London;167450
;142020
Amsterdam;150310
Stockholm;142650
Paris;179580
Berlin;129660
 Ottawa ;138170
berlin;101790
Ottawa;156580
Canberra;181960
Singapore;145600
 Ottawa ;117720
London;184950
Berlin;130730
Ottawa;111860
Ottawa;136330
Washington;199680
Singapore;118210
Tokyo;116690
 Ottawa ;147900
Bern;183870
Paris;102200
Seoul;193430
berlin;194930
Amsterdam;155520
Amsterdam;194250
Washington;100060
Seoul;146440
Amsterdam;171770
Bern;183050
Amsterdam;196340
Singapore;142770
Canberra;135730
Canberra;176630
Bern;124200
London;115750
Paris;162070
Bern;126760
Stockholm;150960
Berlin;166060
Berlin;187480
Washington;131070
Seoul;119130
London;185720
Canberra;120030
Canberra;198450
 Washington ;169750
Amsterdam;137140
Stockholm;173060
Berlin;101840
Canberra;186730
 Seoul ;146690
 Tokyo ;195430
Washington;132340
Amsterdam;101890
Tokyo;130780
Amsterdam;145430
 CANBERRA ;128100
London;111690
Stockholm;157650
Seoul;104670
Stockholm;182460
Ottawa;125320
Ottawa;118470
Seoul;139130
Tokyo;117820
Stockholm;170020
Amsterdam;195910
Washington;197400
Paris;148270
Tokyo;134460
Tokyo;137480
BERLIN;162760
Ottawa;170610
Washington;177430
BERLIN;165660
London;167000
Washington;154920
Seoul;103430
 Canberra ;149160
 Paris ;193570
Seoul;140350
Singapore;110460
Stockholm;179480
Washington;198300
Singapore;186540
London;165870
Bern;106340
Berlin;108950
Berlin;167830
Bern;143220
Paris;144740
Stockholm;167180
Washington;172500
Amsterdam;135910
berlin;174030
Paris;144140
Tokyo;127050
Ottawa;133540
Canberra;151430
 Canberra ;186900
Tokyo;161940
Paris;125010
Amsterdam;159960
Washington;140430
Seoul;105030
Berlin;101500
Washington;151220
Washington;173610
London;190480
 SINGAPORE ;154400
Amsterdam;102130
Bern;181870
Washington;130160
Berlin;116070
Bern;191800
Ottawa;178240
Paris;123120
Tokyo;180030
London;138280
Singapore;188760
 Tokyo ;110240
Tokyo;134710
Canberra;120190
Berlin;152230
Paris;127910
Seoul;167670
Singapore;159710
Seoul;139940
Stockholm;167640
Stockholm;166320
Canberra;193180
Canberra;148640
Amsterdam;179750
Singapore;193920
Stockholm;129450
Stockholm;111890
Stockholm;186360
 Paris ;134380
London;151760
Tokyo;140040
Canberra;176810
Paris;131700
Amsterdam;126690
Canberra;143980
 Amsterdam ;147380
Canberra;151010
 Seoul ;153230
Stockholm;137300
Washington;142440
London;103210
Seoul;129900
Berlin;102960
Seoul;107360
Paris;186710
Bern;130850
Seoul;129520
Amsterdam;106970
Paris;178250
Stockholm;175810
Bern;187090
London;168350
Ottawa;163050
Washington;101480
Ottawa;145830
London;160330
Bern;169450
Canberra;128840
Stockholm;143990
Canberra;168420
Singapore;120640
Bern;145710
Bern;100190
Amsterdam;180050
Paris;179470
Paris;179950
Ottawa;139980
London;119920
STOCKHOLM;175890
Washington;100390
Berlin;140020
Paris;140190
London;187410
Berlin;182870
Seoul;173180
Canberra;115180
Amsterdam;134250
Stockholm;143020
Tokyo;108020
London;142910
Paris;182880
Stockholm;107520
Canberra;166580
Singapore;106170
Washington;141140
Canberra;155130
Canberra;121860
Amsterdam;107690
Ottawa;133800
Singapore;139410
Stockholm;135860
Bern;137670
Berlin;111020
Amsterdam;162390
Singapore;127270
Paris;140000
Washington;172190
Washington;192150
Tokyo;114090
Ottawa;199580
PARIS;193320
Tokyo;187930
Ottawa;181770
Seoul;186030
Stockholm;163060
 Amsterdam ;136000
Paris;151090
London;137290
 Berlin ;117520
Ottawa;186340
SINGAPORE;103220
Canberra;169360
Berlin;183850
Washington;174560
Tokyo;147870
Berlin;182550
Paris;180430
Singapore;149980
Paris;151280
Seoul;145930
Amsterdam;151740
Singapore;165200
Ottawa;117290
Ottawa;118830
Seoul;115200
Amsterdam;110430
Tokyo;163330
Washington;193400
Washington;101220
London;195670
Stockholm;155740
 Washington ;121160
Ottawa;143850
Amsterdam;196890
Stockholm;148630
Paris;136520
;159260
Ottawa;198440
 Stockholm ;142310
Tokyo;197330
Seoul;138880
Washington;167380
Tokyo;167970
Tokyo;165140
Seoul;160140
Washington;105770
Ottawa;174200
Ottawa;105230
London;104160
London;164420
Canberra;144470
Singapore;120580
Seoul;117360
Tokyo;141010
Berlin;189040
Bern;158260
London;121040
Amsterdam;156530
Seoul;175120
Washington;193960
Bern;154250
Stockholm;175600
Stockholm;168430
Tokyo;175060
Amsterdam;144380
Tokyo;152520
Tokyo;116120
London;173200
Bern;178510
Singapore;168750
Stockholm;177310
Berlin;102280
Stockholm;169610
Tokyo;152780
Washington;167200
;129340
Ottawa;182630
Berlin;190880
Tokyo;179060
 Stockholm ;187570
Seoul;156880
Amsterdam;121620
Tokyo;169790
 Ottawa ;118100
Paris;113910
Canberra;167850
Stockholm;151470
Washington;157530
Ottawa;122640
Washington;126720
Amsterdam;105350
Bern;199270
Ottawa;103370
Stockholm;122160
Washington;147230
Amsterdam;190000
Bern;114310
Stockholm;119470
Washington;135600
Seoul;107280
Paris;165510
Paris;156030
Singapore;158170
Stockholm;196290
Seoul;170850
Paris;113960
Canberra;190760
Seoul;193840
Bern;155610
Stockholm;137750
Paris;106720
Berlin;151310
Bern;130460
Berlin;141910
Tokyo;137070
Stockholm;163140
Washington;198870
Washington;189520
Paris;179520
Ottawa;180280
Seoul;116820
Singapore;116930
Singapore;125760
Paris;105920
Paris;166040
London;141380
Canberra;173250
Singapore;139700
Canberra;130710
Amsterdam;147400
Canberra;146260
Tokyo;190200
Amsterdam;144670
Tokyo;114870
Berlin;
 Seoul ;107110
Bern;158010
Canberra;167230
Seoul;170190
Amsterdam;155080
Canberra;149460
Paris;187010
Paris;120670
London;126060
Amsterdam;158180
Stockholm;186280
Stockholm;130630
Bern;143240
Washington;171800
London;181100
Tokyo;154940
Washington;164520
Berlin;131510
 Bern ;180110
Seoul;181360
Singapore;122180
Amsterdam;190300
Canberra;117080
Paris;192090
Canberra;129130
 Ottawa ;188700
Stockholm;180170
Washington;159320
London;100370
Canberra;197880
Washington;198950
 Ottawa ;109660
Seoul;119640
Ottawa;194560
London;189950
Amsterdam;174680
London;192020
Paris;102880
Canberra;117860
Singapore;165210
bern;121300
Amsterdam;150740
Berlin;172370
Singapore;118360
Canberra;146890
Washington;131890
washington;148740
BERLIN;165880
Stockholm;188850
Berlin;183140
Stockholm;110580
Amsterdam;193000
Bern;188920
Canberra;189680
Berlin;155330
 London ;196990
Bern;119790
Ottawa;177270
Washington;120120
Bern;101870
Seoul;150300
London;126450
Berlin;121690
London;163290
London;118580
Berlin;189270
Tokyo;150600
Ottawa;195000
Amsterdam;187390
 Canberra ;165920
Stockholm;150030
Paris;121920
Ottawa;136510
Berlin;163530
Canberra;151170
Berlin;196980
Ottawa;133910
Tokyo;150880
Amsterdam;105960
Seoul;100690
Seoul;180780
 Berlin ;122010
Paris;108360
Canberra;101450
Paris;143040
London;122370
Stockholm;121890
Singapore;112420
 Stockholm ;164430
BERN;124860
Seoul;113260
Berlin;143960
Canberra;164050
Ottawa;168570
Ottawa;122000
Tokyo;107590
Berlin;151930
Tokyo;160740
London;112490
Amsterdam;144180
Bern;157130
Stockholm;100750
Ottawa;119140
Seoul;197390
Paris;183000
Bern;134040
Paris;199780
Tokyo;129270
Singapore;179760
Stockholm;115970
Tokyo;126420
Bern;122550
Canberra;121530
London;138110
Berlin;170370
Stockholm;174790
bern;160950
Ottawa;136550
Ottawa;151680
Ottawa;176950
Paris;145140
Stockholm;150070
Washington;133820
Washington;101010
Berlin;124800
London;152440
Canberra;127420
Tokyo;138240
Amsterdam;154550
Bern;100910
Tokyo;177820
Canberra;178790
Stockholm;137790
Singapore;113400
Paris;153640
Amsterdam;106360
Canberra;182160
Seoul;140780
Stockholm;117420
Berlin;189080
Ottawa;180640
Amsterdam;160680
Bern;182810
Tokyo;184710
Washington;103680
Berlin;153300
Amsterdam;161510
Amsterdam;114910
Ottawa;151110
Berlin;191110
Paris;157140
Amsterdam;144600
 Seoul ;114330
Washington;197460
Singapore;184760
Tokyo;130500
Seoul;147660
Stockholm;101550
Paris;135440
Berlin;160870
Seoul;133510
Seoul;111400
Ottawa;158910
Paris;140170
Tokyo;106820
Ottawa;109630
Berlin;194990
Seoul;161340
Stockholm;156710
Singapore;140900
Canberra;191300
Canberra;110540
 Singapore ;126740
London;199640
Canberra;103610
London;103060
Tokyo;194650
Ottawa;178190
Stockholm;166680
SEOUL;157960
London;123410
Berlin;160360
Washington;120970
Singapore;100380
Berlin;130470
Ottawa;190450
Bern;144810
Paris;199010
Canberra;138660
Bern;112470
Ottawa;181780
Singapore;166700
Paris;147700
Ottawa;104330
Washington;109700
Stockholm;105740
Paris;128850
amsterdam;125710
Paris;142290
Ottawa;175270
London;188260
Ottawa;119150
Amsterdam;126270
Seoul;188980
Canberra;145410
London;117990
Paris;141560
Amsterdam;144420
Ottawa;133880
Amsterdam;127650
Ottawa;187700
Canberra;171520
London;108890
Bern;120270
Tokyo;147080
Tokyo;177670
Canberra;161460
Tokyo;198010
London;148690
Paris;103720
Amsterdam;182450
PARIS;171600
Singapore;121720
Bern;115820
Stockholm;116580
Singapore;148020
Berlin;192980
Paris;114930
Stockholm;156270
Paris;187120
Tokyo;177080
Tokyo;161670
Tokyo;155880
Singapore;161770
Ottawa;142980
Singapore;119750
stockholm;182380
Seoul;136470
Amsterdam;169100
Amsterdam;139970
Amsterdam;141470
Paris;177300
Ottawa;146090
Washington;113530
Berlin;170260
 paris ;162000
Bern;171630
Singapore;128620
Stockholm;187300
Paris;151100
Berlin;132050
Stockholm;164280
Singapore;154410
Berlin;177400
Bern;115230
Tokyo;172390
Seoul;126630
London;167030
Amsterdam;114890
Washington;157410
Washington;109440
Washington;137250
Seoul;178280
Berlin;192810
Singapore;190640
Bern;104830
Bern;198410
Ottawa;108000
Seoul;167020
Amsterdam;157300
Paris;103090
Singapore;154970
Stockholm;170250
Amsterdam;186190
London;
Washington;192770
Tokyo;186420
Ottawa;124470
Washington;195470
 Amsterdam ;162570
Bern;172010
Seoul;119700
Berlin;103500
 Paris ;139760
Tokyo;158890
Singapore;134290
Ottawa;165570
Singapore;148400
Stockholm;150530
OTTAWA;196830
 Washington ;194950
London;120800
Paris;127300
London;171040
Seoul;163110
Paris;107640
Amsterdam;199860
Bern;122930
Paris;117120
London;115350
Washington;128120
Singapore;164530
;168820
Canberra;105100
Seoul;192270
Seoul;159290
Bern;198200
Washington;133170
Ottawa;121070
Amsterdam;107510
Stockholm;168900
Stockholm;183260
Ottawa;181180
london;179160
Berlin;123320
Paris;127380
London;160790
 Berlin ;155550
Berlin;153360
Singapore;126770
Tokyo;144570
Berlin;123290
London;127920
Amsterdam;172760
Seoul;153690
Seoul;126890
Ottawa;160990
Stockholm;125610
;127430
Berlin;119170
Tokyo;156680
Stockholm;109560
Paris;120870
London;133690
Washington;122580
Stockholm;163230
Berlin;146540
Paris;143780
Stockholm;166430
Stockholm;127710
Ottawa;190350
Singapore;170540
Amsterdam;149600
Singapore;109000
Ottawa;120560
Tokyo;161120
 Ottawa ;131690
Washington;184000
London;119680
 Ottawa ;118330
Bern;191240
Stockholm;160660
Singapore;151980
Tokyo;101640
London;197280
Canberra;175110
Ottawa;145220
Berlin;118130
Berlin;195710
Paris;137940
London;106620
Tokyo;195260
Berlin;169770
Amsterdam;186440
Seoul;193550
Stockholm;177040
Canberra;173700
canberra;165720
Tokyo;128720
Seoul;109010
Paris;157060
Washington;159020
 Singapore ;169980
Bern;108560
Washington;173690
Amsterdam;185600
Singapore;189050
 Washington ;199410
Singapore;168770
Bern;170750
Seoul;124830
Berlin;107700
Amsterdam;193280
London;190620
Washington;100570
Stockholm;191810
Singapore;177600
Bern;139150
London;158520
Bern;141080
Amsterdam;189850
Berlin;106960
Ottawa;100420
Tokyo;194610
Seoul;138650
Amsterdam;187030
Stockholm;170010
Amsterdam;141030
Ottawa;145320
Amsterdam;158560
Paris;130060
Washington;185100
Seoul;192430
Stockholm;153140
Seoul;179980
Stockholm;180390
Stockholm;167490
London;107260
 Washington ;163440
Singapore;111480
Stockholm;177690
Seoul;115650
Canberra;156780
Stockholm;146100
London;189460
Bern;194730
 Ottawa ;134080
Bern;111880
 Seoul ;123080
Amsterdam;119320
Ottawa;175680
Canberra;104980
Ottawa;150760
Amsterdam;153460
London;119610
London;107610
 Canberra ;117310
Seoul;118160
London;191920
Tokyo;159040
Washington;144850
London;124680
Singapore;131550
Ottawa;141200
Canberra;102980
Berlin;146970
Stockholm;109420
Stockholm;139240
Paris;142410
Canberra;119070
Canberra;141600
Canberra;177770
Singapore;199480
Paris;169330
Tokyo;188330
Tokyo;154440
Singapore;127150
Seoul;135890
Stockholm;164840
Stockholm;134300
Bern;197660
Paris;161830
Washington;112390
Ottawa;112700
Amsterdam;190250
London;168230
Tokyo;161870
London;125260
Canberra;101920
 Singapore ;171790
 Seoul ;185050
Stockholm;118290
Singapore;116000
Ottawa;100270
Singapore;116010
Paris;183590
Seoul;190730
Berlin;191870
Stockholm;112040
Tokyo;156670
Washington;135380
washington;101410
Canberra;182510
 Singapore ;171530
Berlin;116810
Berlin;146930
Washington;122490
Stockholm;189810
London;104680
Canberra;162920
Paris;151230
Bern;104090
London;120370
Washington;167930
Amsterdam;199250
Amsterdam;138960
Amsterdam;110370
London;174340
seoul;101260
Paris;132600
Stockholm;188190
 Seoul ;104260
Bern;191790
London;143270
 Seoul ;187050
Singapore;107290
Singapore;176340
Stockholm;156660
Paris;120810
Berlin;199440
Ottawa;105700
London;179610
Ottawa;196950
Bern;194860
Singapore;163420
Singapore;160890
Paris;182050
London;154570
Berlin;134770
London;166610
Ottawa;113180
ottawa;105390
Stockholm;138520
Tokyo;149190
Berlin;107010
Tokyo;117880
Ottawa;118830
Singapore;128950
Tokyo;110270
Seoul;140840
Tokyo;184710
London;135650
Ottawa;167080
Amsterdam;194580
London;126450
Berlin;109880
Washington;131570
Canberra;197880
Singapore;106400
Stockholm;145520
Tokyo;131740
Bern;123760
Berlin;110530
Amsterdam;123680
Seoul;141520
Paris;109790
Singapore;183770
Stockholm;134410
Bern;124710
Canberra;179990
Singapore;169660
Amsterdam;102130
Washington;136800
London;189130
Bern;155400
London;125490
Paris;161200
Tokyo;124450
Paris;110480
Amsterdam;106890
 Canberra ;161250
Amsterdam;100350
Seoul;157120
Singapore;160530
London;199570
Bern;112280
Washington;181010
Singapore;132460
Paris;109960
Tokyo;164630
London;106030
Berlin;123320
Stockholm;136360
 Stockholm ;178360
Paris;118500
Seoul;146440
Tokyo;101740
Stockholm;199340
Stockholm;199700
Paris;152070
Amsterdam;158830
London;101370
Seoul;188140
Washington;188370
London;162510
Paris;197310
London;106240
Stockholm;153140
 Ottawa ;166940
Washington;133650
Ottawa;185150
London;132780
Singapore;152550
Seoul;124360
Paris;174710
Seoul;199850
Singapore;130360
Washington;168180
Seoul;148310
Paris;121960
Bern;156520
Amsterdam;194240
Seoul;125840
London;117970
Ottawa;163130
Amsterdam;196860
Singapore;181170
Ottawa;167880
Tokyo;125600
Washington;126920
Canberra;112680
Tokyo;103190
Washington;182420
Tokyo;190200
Bern;144950
Paris;120520
Canberra;118970
Paris;130230
Washington;139230
Washington;174940
Washington;119890
Stockholm;114060
Stockholm;143740
Stockholm;165220
Bern;133590
Bern;166770
 Canberra ;149160
Seoul;192110
;114640
;131400
Tokyo;164670
Tokyo;165600
Singapore;137230
Canberra;128550
Stockholm;160250
Bern;173450
Bern;172400
Bern;126870
Ottawa;126170
Tokyo;157210
Seoul;126640
London;156240
London;112110
Ottawa;120990
Berlin;189510
London;176040
Singapore;121720
Ottawa;128070
Bern;123000
Amsterdam;194470
Canberra;162920
Bern;175290
Tokyo;102160
Bern;134200
Canberra;107880
Stockholm;184600
Bern;175760
Tokyo;194650
Singapore;186210
Canberra;197450
Canberra;162940
Berlin;183600
Bern;166120
Paris;175920
CANBERRA;130430
Berlin;116040
Seoul;146280
Seoul;173180
London;149390
Bern;132010
Paris;159690
Washington;151920
Ottawa;132940
Tokyo;194910
Washington;160470
Canberra;148080
London;104550
Stockholm;155740
Paris;136030
Bern;195240
Singapore;183770
Tokyo;161260
Berlin;148660
Stockholm;162340
Paris;155850
Canberra;176330
Ottawa;178870
Canberra;162920
stockholm;133440
Ottawa;167310
Amsterdam;126690
Bern;136040
Canberra;182370
Tokyo;188330
Washington;131660
Ottawa;145790
Bern;135390
Amsterdam;114200
canberra;172630
Washington;121390
Washington;183810
Paris;164910
Amsterdam;107120
Canberra;170820
Singapore;126070
Amsterdam;140940
Bern;179770
Stockholm;175970
Paris;109790
Tokyo;109530
Tokyo;198270
Bern;183700
Canberra;176330
CANBERRA;162470
Paris;112980
Seoul;110470
Amsterdam;128890
Berlin;123260
Tokyo;194570
Berlin;137200
 Bern ;105840
Amsterdam;151750
;146820
Bern;194590
Berlin;173000
Amsterdam;129910
Berlin;111530
Bern;162700
Stockholm;129970
Tokyo;110590
Berlin;187340
bern;142820
 paris ;162000
canberra;172630
Amsterdam;115270
Canberra;144760
Tokyo;119000
London;196460
Paris;133710
Amsterdam;193910
 Amsterdam ;182560
Amsterdam;185930
Singapore;129510
London;129830
Amsterdam;136420
Ottawa;111520
Washington;194960
Amsterdam;194670
London;100830
Canberra;185730
Ottawa;186720
Singapore;115120
Amsterdam;131300
Ottawa;194210
Amsterdam;101770
Berlin;189260
Washington;159300
 London ;119660
Singapore;143470
Washington;128860
bern;164350
 Tokyo ;124390
Singapore;139450
Canberra;164310
Tokyo;143710
ottawa;126140
Amsterdam;133630
TOKYO;128900
Amsterdam;122300
Bern;134170
Bern;106340
Amsterdam;190300
London;167320
Tokyo;170570
Bern;143120
Berlin;187340
London;161680
London;162300
Singapore;161750
Amsterdam;198480
 Paris ;119930
Canberra;138780
Singapore;129470
Ottawa;136550
Tokyo;126120
 Amsterdam ;130320
Ottawa;111950
Berlin;111530
London;192300
Stockholm;107520
Tokyo;159080
Tokyo;127810
Amsterdam;136410
Seoul;172070
Seoul;189530
Amsterdam;158960
Canberra;164170
Paris;102070
Canberra;160560
Amsterdam;101020
CANBERRA;110280
Stockholm;181790
 Berlin ;134740
Bern;160190
Ottawa;188880
Singapore;163390
Amsterdam;188780
Singapore;107900
Stockholm;166330
Berlin;155670
Washington;172550
Washington;185490
Bern;169990
Berlin;130470
Bern;197200
